step,loss_total,L_diff,L_tri,L_region
1701,384.1696472167969,0.5074512362480164,0.44505953788757324,767.057373046875
1702,383.7290344238281,0.6185661554336548,0.0,766.220947265625
1703,384.0409851074219,1.265368938446045,0.0,765.5512084960938
1704,383.7693786621094,0.7671316862106323,0.0,766.0045166015625
1705,383.94586181640625,1.0156288146972656,0.0,765.8604736328125
1706,383.8843994140625,0.6896434426307678,0.0,766.3895263671875
1707,383.57916259765625,0.5370471477508545,0.0,766.084228515625
1708,383.5884704589844,0.785678505897522,0.2603769302368164,765.4493408203125
1709,383.6965637207031,0.8443243503570557,0.0,765.7044677734375
1710,384.5876770019531,0.9600064158439636,0.0,767.25537109375
1711,383.7303161621094,0.4533970057964325,0.0,766.5538330078125
1712,383.83184814453125,0.9247416257858276,0.0,765.814208984375
1713,383.8929443359375,0.6151872873306274,0.0,766.5555419921875
1714,383.86260986328125,1.0672720670700073,0.0,765.5906982421875
1715,383.3545837402344,0.1557317078113556,0.0,766.397705078125
1716,383.79840087890625,0.49366432428359985,0.0,766.6094970703125
1717,383.6227722167969,0.5410299897193909,0.0,766.1635131835938
1718,384.52142333984375,1.5567076206207275,0.0,765.929443359375
1719,384.1877746582031,0.815331220626831,0.8004302978515625,766.2645874023438
1720,383.92730712890625,0.8209726214408875,0.0,766.212646484375
1721,384.51885986328125,1.4760600328445435,0.0,766.0855712890625
1722,384.2634582519531,1.0229358673095703,0.6578564643859863,766.0863037109375
1723,383.5367126464844,0.23491641879081726,0.0,766.6035766601562
1724,383.9890441894531,0.6833220720291138,0.0,766.6114501953125
1725,383.7037353515625,0.6574570536613464,0.0,766.092529296875
1726,383.51715087890625,0.7832078337669373,0.0,765.4678955078125
1727,384.0745544433594,0.7528613209724426,0.0,766.6433715820312
1728,385.9322204589844,1.4501938819885254,4.170722961425781,766.4616088867188
1729,384.8705139160156,0.9609683156013489,0.7290034294128418,767.3817138671875
1730,383.5536193847656,0.7328226566314697,0.0,765.6416015625
1731,384.64984130859375,1.2644734382629395,0.0,766.770751953125
1732,384.6807556152344,1.0039095878601074,0.0,767.3536987304688
1733,383.63067626953125,0.39346784353256226,0.0,766.4744262695312
1734,384.1448059082031,0.88996422290802,0.0,766.5097045898438
1735,383.9774169921875,0.6344255208969116,0.0,766.6859741210938
1736,384.45416259765625,1.2700343132019043,0.09009933471679688,766.314208984375
1737,384.38848876953125,0.8670690655708313,0.0,767.0428466796875
1738,383.7942810058594,0.3653210401535034,0.2740755081176758,766.6934814453125
1739,384.4166564941406,0.9926716089248657,1.2262935638427734,766.1121826171875
1740,384.5623474121094,0.8515114784240723,0.0,767.4216918945312
1741,384.8548278808594,0.8793874979019165,2.5263874530792236,766.43505859375
1742,383.648681640625,0.6071632504463196,0.0,766.0830078125
1743,383.9499816894531,0.48124587535858154,0.499755859375,766.6376342773438
1744,384.3879089355469,0.8661089539527893,0.0,767.0435791015625
1745,384.78814697265625,1.322441577911377,0.0,766.931396484375
1746,384.0327453613281,1.024383544921875,0.0,766.0167236328125
1747,383.8972473144531,0.8957080841064453,0.0,766.0030517578125
1748,384.1532287597656,1.0028655529022217,0.0,766.3007202148438
1749,383.6363830566406,0.6416804194450378,0.0,765.9893798828125
1750,384.50262451171875,1.347337245941162,0.0,766.310546875
1751,384.12945556640625,0.6043599247932434,0.0,767.0501708984375
1752,384.0426025390625,0.7820424437522888,0.0,766.5211181640625
1753,383.75970458984375,0.8692188858985901,0.0,765.7809448242188
1754,383.2326354980469,0.2963893413543701,0.0,765.8724975585938
1755,383.81744384765625,0.6518261432647705,0.0,766.3312377929688
1756,383.681640625,0.5945066213607788,0.0,766.1742553710938
1757,383.9530334472656,1.0800683498382568,0.0,765.7459106445312
1758,384.60601806640625,1.1354238986968994,0.0,766.941162109375
1759,384.0342102050781,1.240263819694519,0.0,765.587890625
1760,384.6172180175781,0.8265262246131897,0.0,767.5813598632812
1761,383.7288818359375,0.5944572687149048,0.0,766.2688598632812
1762,383.5652160644531,0.6895298957824707,0.0,765.7513427734375
1763,384.2046203613281,0.8462594747543335,0.0,766.7167358398438
1764,383.3083801269531,0.45717138051986694,0.0,765.702392578125
1765,384.6616516113281,0.42406728863716125,3.2002553939819336,766.5549926757812
1766,385.26507568359375,0.4989932179450989,2.814396381378174,767.843505859375
1767,384.9610900878906,1.227823257446289,0.0,767.466552734375
1768,383.7720947265625,0.7389309406280518,0.41701602935791016,765.816162109375
1769,383.56744384765625,0.6770516037940979,0.0,765.78076171875
1770,385.6650085449219,0.9869312047958374,2.708049774169922,767.7313232421875
1771,384.5473937988281,1.2474727630615234,0.0,766.599853515625
1772,383.6593322753906,0.4579997956752777,0.0,766.4026489257812
1773,383.7349853515625,1.0142884254455566,0.0,765.44140625
1774,384.3365478515625,1.1125977039337158,0.0,766.4478759765625
1775,383.7899169921875,0.9333330988883972,0.0,765.7131958007812
1776,384.1569519042969,1.1480975151062012,0.0,766.0177001953125
1777,383.5930480957031,0.4016479551792145,0.49028801918029785,766.088623046875
1778,383.49420166015625,0.7344271540641785,0.0,765.51953125
1779,384.7067565917969,0.3752472996711731,4.620065689086914,765.8909912109375
1780,383.60003662109375,0.5714081525802612,0.0,766.0572509765625
1781,386.0048522949219,0.656230092048645,8.04257869720459,765.8717041015625
1782,383.5319519042969,0.8477505445480347,0.0,765.368408203125
1783,384.201904296875,0.5916566252708435,1.1721973419189453,766.5172119140625
1784,384.1396179199219,0.8467094302177429,0.0,766.5858154296875
1785,384.0476989746094,1.154142141342163,0.0,765.787109375
1786,383.26654052734375,0.3940255641937256,0.0,765.7450561523438
1787,383.8538818359375,0.5891852378845215,0.0,766.5294189453125
1788,382.9299011230469,0.20382463932037354,0.0,765.4521484375
1789,383.6109619140625,0.8361953496932983,0.12025165557861328,765.4774169921875
1790,383.47271728515625,0.16673286259174347,0.0,766.6119384765625
1791,383.8450012207031,0.9191482663154602,0.0,765.8516845703125
1792,383.8620300292969,0.4314417541027069,0.0,766.8612060546875
1793,383.9652404785156,0.9866106510162354,0.0,765.957275390625
1794,383.4190368652344,0.5850464105606079,0.0,765.66796875
1795,384.274169921875,1.0024490356445312,0.0,766.54345703125
1796,385.29034423828125,1.20296311378479,3.4748950004577637,766.0897827148438
1797,384.163818359375,1.0115153789520264,0.0,766.3046264648438
1798,384.9156494140625,1.0810542106628418,0.0,767.669189453125
1799,383.72802734375,0.9301044940948486,0.0,765.5958251953125
1800,383.44635009765625,0.5981218218803406,0.0,765.6964721679688
1801,383.67816162109375,0.2688705325126648,0.0,766.818603515625
1802,383.2493591308594,0.1223958432674408,0.0,766.25390625
1803,384.3819580078125,0.8779759407043457,0.45113134384155273,766.7372436523438
1804,385.0733337402344,0.6985318064689636,4.729644775390625,765.911865234375
1805,384.1846923828125,0.949951171875,0.0,766.469482421875
1806,385.8843688964844,1.6956485509872437,1.5511369705200195,767.44677734375
1807,384.8048400878906,1.2187623977661133,0.3097877502441406,766.986328125
1808,384.6178894042969,1.5420914888381958,0.0,766.151611328125
1809,384.487548828125,1.1035540103912354,0.0,766.7680053710938
1810,383.4490661621094,0.28176718950271606,0.0,766.3345947265625
1811,383.3411865234375,0.5247108936309814,0.0,765.6329345703125
1812,383.796142578125,0.5039806365966797,0.0,766.5843505859375
1813,384.6543273925781,0.9148191213607788,0.0,767.47900390625
1814,383.6556396484375,0.9643942713737488,0.0,765.3825073242188
1815,384.2132568359375,0.7523553967475891,0.09376859664916992,766.8655395507812
1816,383.9640197753906,0.9202171564102173,0.8746881484985352,765.562744140625
1817,385.2261657714844,0.6300762295722961,5.648737907409668,765.802978515625
1818,383.83685302734375,0.3763706684112549,0.1582164764404297,766.8260498046875
1819,384.3802490234375,1.293807029724121,0.0,766.1729125976562
1820,383.47198486328125,0.5371624231338501,0.0,765.86962890625
1821,384.1298828125,0.9971368312835693,0.0,766.2655029296875
1822,384.183349609375,0.6829453706741333,1.0562028884887695,766.3670654296875
1823,384.37652587890625,0.9985981583595276,0.0,766.755859375
1824,383.5543518066406,0.616060733795166,0.0,765.8765869140625
1825,383.454345703125,0.5324422717094421,0.0,765.8438110351562
1826,383.8968200683594,0.8780072331428528,0.0,766.03759765625
1827,383.5801086425781,0.20101654529571533,0.0,766.7581787109375
1828,383.8726806640625,1.2807748317718506,0.22561931610107422,765.0484619140625
1829,384.6619567871094,0.9482940435409546,1.2800312042236328,766.6593017578125
1830,383.62677001953125,0.6055776476860046,0.0,766.0423583984375
1831,383.5567321777344,0.4496387243270874,0.0,766.2141723632812
1832,383.98236083984375,0.9460562467575073,0.0,766.0726318359375
1833,383.5650634765625,0.43121570348739624,0.0,766.2677001953125
1834,384.28887939453125,0.8425315618515015,0.0,766.8927001953125
1835,384.7088317871094,1.0695525407791138,0.0,767.278564453125
1836,384.38427734375,1.3631362915039062,0.0,766.0422973632812
1837,383.89544677734375,0.5748986601829529,0.0,766.64111328125
1838,384.15380859375,1.2087148427963257,0.0,765.8901977539062
1839,383.3875427246094,0.43803203105926514,0.0,765.8990478515625
1840,383.7380065917969,0.23783710598945618,0.0,767.0003662109375
1841,384.7442626953125,1.2245663404464722,0.0,767.0393676757812
1842,383.6998596191406,0.5559354424476624,0.2992539405822754,766.1082763671875
1843,385.3373718261719,1.097922921180725,3.3636226654052734,766.460693359375
1844,384.7367248535156,1.2601102590560913,0.0,766.9532470703125
1845,383.8896179199219,0.7180420160293579,0.0,766.3431396484375
1846,384.38311767578125,1.1776005029678345,0.0,766.4110107421875
1847,383.9720458984375,0.7694050073623657,0.0,766.4052734375
1848,384.7375183105469,1.484614372253418,0.0,766.5057983398438
1849,383.23583984375,0.6546493172645569,0.0,765.162353515625
1850,383.32354736328125,0.14323896169662476,0.0,766.360595703125
1851,384.4022521972656,0.7510146498680115,0.0,767.302490234375
1852,383.7991027832031,0.5749754905700684,0.0,766.4482421875
1853,384.55902099609375,1.4097485542297363,0.0,766.2985229492188
1854,384.13128662109375,0.508791983127594,0.0,767.2449951171875
1855,383.31597900390625,0.36455774307250977,0.0,765.90283203125
1856,383.8082275390625,0.9747790098190308,0.0,765.6668701171875
1857,384.4973449707031,1.083916187286377,0.0,766.8268432617188
1858,384.3140563964844,1.2328321933746338,0.0,766.1624755859375
1859,385.1065368652344,1.4045069217681885,0.0,767.404052734375
1860,383.5568542480469,0.3569734990596771,0.0,766.3997802734375
1861,384.63885498046875,0.6620624661445618,1.305006980895996,767.1705932617188
1862,384.7928161621094,1.1643612384796143,2.4792346954345703,765.7693481445312
1863,384.36785888671875,0.8867149353027344,0.0,766.9622802734375
1864,383.9666442871094,0.9452443718910217,0.03475666046142578,766.0219116210938
1865,383.6910095214844,0.5743578672409058,0.0,766.2332763671875
1866,383.3038330078125,0.3671382963657379,0.0,765.8734130859375
1867,384.50799560546875,1.2922840118408203,0.0,766.431396484375
1868,384.4490966796875,0.6304405927658081,0.0,767.6373291015625
1869,383.69342041015625,0.30811530351638794,0.0,766.7706298828125
1870,384.05963134765625,0.5870813131332397,0.3086545467376709,766.7599487304688
1871,384.4275207519531,1.0294406414031982,0.0,766.796142578125
1872,383.7088317871094,0.65787672996521,0.0,766.1019287109375
1873,384.08416748046875,0.45641249418258667,0.8515768051147461,766.7445678710938
1874,384.34918212890625,0.5671892166137695,0.9548687934875488,766.9910278320312
1875,383.708984375,0.4840388298034668,0.0,766.4498901367188
1876,384.1798095703125,1.4065158367156982,0.0,765.5465698242188
1877,383.9373779296875,0.4435066878795624,0.0,766.9877319335938
1878,384.017333984375,0.794775664806366,0.30373382568359375,766.2628784179688
1879,383.7218933105469,0.6311399340629578,0.0,766.1815185546875
1880,384.6794128417969,0.9018173217773438,0.0,767.55517578125
1881,384.5654602050781,0.8438253998756409,2.5693650245666504,765.9016723632812
1882,385.3248291015625,0.8881996273994446,3.7581167221069336,766.6183471679688
1883,384.1076354980469,0.5356364846229553,0.2338728904724121,767.003662109375
1884,383.8172607421875,1.0818629264831543,0.0,765.4708251953125
1885,383.75335693359375,0.35144945979118347,0.0,766.8038330078125
1886,384.0785217285156,0.891469419002533,0.0,766.3740844726562
1887,383.6075744628906,0.3747180700302124,0.0,766.4656982421875
1888,384.0481262207031,0.7599625587463379,0.0,766.5763549804688
1889,383.9737548828125,0.8748891949653625,0.0,766.19775390625
1890,383.5224609375,0.4431162178516388,0.0,766.15869140625
1891,383.4295654296875,0.5881856083869934,0.0,765.6827392578125
1892,384.607666015625,0.9083107113838196,0.0,767.398681640625
1893,384.0891418457031,0.5846598148345947,0.0,767.0089721679688
1894,385.0666198730469,1.3189321756362915,0.0,767.495361328125
1895,384.44549560546875,1.3652116060256958,0.0,766.1605834960938
1896,384.171630859375,0.6102862358093262,0.0,767.1226806640625
1897,383.4427490234375,0.6445461511611938,0.0,765.596435546875
1898,383.82562255859375,0.6423161029815674,0.2876760959625244,766.1940307617188
1899,383.335693359375,0.5336944460868835,0.0,765.60400390625
1900,383.510986328125,0.20643404126167297,0.0,766.609130859375
1901,384.0837097167969,1.0530778169631958,0.0,766.061279296875
1902,384.54058837890625,0.83510822057724,1.1683483123779297,766.7099609375
1903,384.0626220703125,0.8741753101348877,0.0,766.3768920898438
1904,384.30938720703125,0.4647003412246704,2.7200961112976074,766.0573120117188
1905,383.5202941894531,0.5277751684188843,0.0,765.9850463867188
1906,383.98455810546875,0.6215862035751343,0.0,766.7259521484375
1907,384.8625793457031,0.8798863291740417,1.8234286308288574,766.871337890625
1908,384.3270568847656,0.8757562637329102,0.0,766.902587890625
1909,383.4836120605469,0.4762319326400757,0.0,766.0147705078125
1910,383.8490905761719,0.5129642486572266,0.0,766.6722412109375
1911,383.5013122558594,0.6955931186676025,0.0,765.6114501953125
1912,383.9178771972656,0.3763613998889923,0.0,767.0830078125
1913,383.1966552734375,0.48278313875198364,0.0,765.427734375
1914,383.529296875,0.7197377681732178,0.0,765.619140625
1915,383.8638610839844,0.9054901003837585,0.0,765.916748046875
1916,383.3786315917969,0.587772011756897,0.0,765.5817260742188
1917,383.09564208984375,0.2521873712539673,0.0,765.6868896484375
1918,384.511962890625,1.5161702632904053,0.0,765.9915771484375
1919,384.1575927734375,1.0296099185943604,0.0,766.2559814453125
1920,383.7472229003906,0.5554038286209106,0.0,766.3836669921875
1921,383.5087890625,0.7673894762992859,0.0,765.4827880859375
1922,383.88995361328125,0.927486777305603,0.0,765.9249267578125
1923,384.5368957519531,1.2050442695617676,0.0,766.6636962890625
1924,383.9515686035156,0.516655683517456,1.6909832954406738,765.855224609375
1925,384.3434753417969,1.0969241857528687,0.6558241844177246,766.099609375
1926,383.98858642578125,1.1275666952133179,0.0,765.7220458984375
1927,385.8004150390625,1.0789350271224976,4.862588882446289,766.525390625
1928,383.7101135253906,0.7831106781959534,0.0,765.85400390625
1929,385.3431701660156,1.4665783643722534,0.0,767.753173828125
1930,384.5296630859375,0.7374537587165833,1.3719520568847656,766.76123046875
1931,384.27264404296875,1.2363040447235107,0.0,766.0726928710938
1932,384.0283508300781,0.6065847873687744,0.0,766.843505859375
1933,383.5513610839844,0.43824243545532227,0.0,766.2262573242188
1934,384.8519287109375,1.2587175369262695,0.0719919204711914,767.1431884765625
1935,383.5510559082031,0.3442751169204712,0.0,766.41357421875
1936,384.5957336425781,0.6247067451477051,0.0,767.9420776367188
1937,384.2898864746094,1.0580775737762451,0.0,766.463623046875
1938,383.83050537109375,0.6855074167251587,0.0,766.2899780273438
1939,384.650390625,1.4563491344451904,0.0,766.3880615234375
1940,385.39324951171875,0.8178642988204956,5.820035934448242,765.6587524414062
1941,384.68731689453125,0.41670501232147217,2.176846981048584,767.235107421875
1942,383.888916015625,1.080786943435669,0.0,765.6162719726562
1943,384.753173828125,0.9637529253959656,0.0,767.578857421875
1944,384.98345947265625,1.536818504333496,1.1861062049865723,766.181640625
1945,384.4948425292969,1.039270281791687,0.0,766.9111328125
1946,384.0074768066406,0.6696511507034302,0.0,766.6756591796875
1947,384.16497802734375,0.9145275354385376,0.0,766.5009155273438
1948,384.1622009277344,0.7365235090255737,0.0,766.8513793945312
1949,383.47772216796875,0.4146287441253662,0.0,766.1261596679688
1950,384.0178527832031,0.9753124713897705,0.0,766.0850830078125
1951,383.61712646484375,0.15240976214408875,0.0,766.929443359375
1952,383.6200256347656,0.6858209371566772,0.0,765.868408203125
1953,384.011962890625,0.4911023676395416,0.0,767.041748046875
1954,385.0962219238281,1.4762648344039917,0.20148944854736328,767.1190185546875
1955,384.282958984375,0.848049521446228,0.0,766.8698120117188
1956,384.14874267578125,1.0683128833770752,0.0,766.160888671875
1957,383.8251037597656,0.6730877161026001,0.0,766.3040161132812
1958,385.0044250488281,1.2482223510742188,0.0,767.5123901367188
1959,384.16497802734375,1.1027253866195679,0.0,766.12451171875
1960,384.15936279296875,1.1110413074493408,0.0,766.0966186523438
1961,383.3128356933594,0.5424579381942749,0.0,765.540771484375
1962,383.7288818359375,0.43275216221809387,0.0,766.59228515625
1963,383.94268798828125,0.5937766432762146,0.0,766.6978149414062
1964,384.2115783691406,0.9907962083816528,0.0,766.4415893554688
1965,384.5765075683594,1.0623371601104736,0.0,767.0283203125
1966,384.3690185546875,0.40019601583480835,0.0,767.9376220703125
1967,383.6606140136719,0.458635538816452,0.0,766.4039306640625
1968,383.3851623535156,0.3229372799396515,0.0,766.1244506835938
1969,384.0945129394531,1.0378689765930176,0.0,766.11328125
1970,383.1731262207031,0.19207316637039185,0.0,765.9620971679688
1971,383.1680603027344,0.3276161253452301,0.0,765.680908203125
1972,384.2640075683594,0.9215183258056641,0.663362979888916,766.2869873046875
1973,383.8432312011719,0.5494208335876465,0.0,766.587646484375
1974,383.6097717285156,0.8921061754226685,0.0,765.435302734375
1975,383.5782470703125,0.3907325267791748,0.0,766.375
1976,383.8450927734375,0.7668471336364746,0.0,766.156494140625
1977,384.0218200683594,0.7150509357452393,1.0967092514038086,765.9555053710938
1978,383.8564147949219,0.997282862663269,0.0,765.71826171875
1979,383.5567321777344,0.29417312145233154,0.0,766.525146484375
1980,384.06591796875,0.6287181973457336,0.0,766.8743896484375
1981,384.16912841796875,1.1367123126983643,0.0,766.0648193359375
1982,383.4679870605469,0.5395429134368896,0.0,765.8568725585938
1983,385.1676940917969,1.2736916542053223,0.0,767.7880249023438
1984,383.5345458984375,0.888796329498291,0.0,765.29150390625
1985,383.4828186035156,0.42428526282310486,0.0,766.1170654296875
1986,383.5709533691406,0.5108261704444885,0.0,766.1202392578125
1987,384.5174560546875,1.0825212001800537,0.0,766.869873046875
1988,383.8084716796875,0.21007955074310303,0.0,767.19677734375
1989,383.770751953125,0.9373143911361694,0.0,765.6668701171875
1990,384.0554504394531,0.8250367045402527,0.73919677734375,766.0172729492188
1991,384.2197570800781,0.9949331283569336,0.0,766.4496459960938
1992,384.67669677734375,0.7883154153823853,0.0,767.7767333984375
1993,384.14617919921875,0.6976222991943359,0.0,766.8970947265625
1994,384.0059814453125,1.0420825481414795,0.0,765.9277954101562
1995,383.5195007324219,0.31152480840682983,1.379270076751709,765.58837890625
1996,383.9278869628906,0.8834274411201477,0.0,766.0889282226562
1997,383.466064453125,0.6828739643096924,0.0,765.56640625
1998,384.10223388671875,0.8496582508087158,0.0,766.505126953125
1999,384.1975402832031,0.9704748392105103,0.0,766.4541015625
2000,384.7080078125,1.5044548511505127,0.0,766.4071044921875
2001,384.65631103515625,0.9351117014884949,1.0540547370910645,766.8099365234375
2002,383.1363830566406,0.5578442811965942,0.0,765.1571044921875
2003,384.1353454589844,0.9822629690170288,0.0,766.30615234375
2004,384.0457763671875,0.5139192342758179,0.0,767.063720703125
2005,384.0968933105469,0.870456337928772,0.0,766.452880859375
2006,383.8858337402344,0.9508616924285889,0.0,765.8699340820312
2007,384.6214904785156,0.8092625737190247,0.0,767.6244506835938
2008,383.5614929199219,0.7991988062858582,0.0,765.5245971679688
2009,383.68096923828125,0.8222783803939819,0.0,765.7174072265625
2010,385.1053771972656,1.351705551147461,0.0,767.50732421875
2011,383.829833984375,0.629842221736908,0.0,766.3999633789062
2012,383.7369384765625,0.7670361995697021,0.0,765.9398193359375
2013,384.5206298828125,0.9635062217712402,0.0,767.1142578125
2014,384.3798828125,1.3493183851242065,0.0,766.0611572265625
2015,383.34051513671875,0.11228616535663605,0.0,766.4564819335938
2016,383.8756408691406,0.7662240266799927,0.0,766.2188110351562
2017,383.7601013183594,1.0134156942367554,0.0,765.4933471679688
2018,383.28814697265625,0.6221591830253601,0.0,765.3319702148438
2019,385.78692626953125,0.9488598704338074,6.740192890167236,765.6320190429688
2020,384.20367431640625,1.4978562593460083,0.0,765.41162109375
2021,385.31951904296875,0.8381684422492981,4.273828506469727,766.3984375
2022,384.0977478027344,1.2054095268249512,0.0,765.78466796875
2023,383.9762268066406,0.5551386475563049,0.0,766.8421630859375
2024,383.27044677734375,0.282836377620697,0.0,765.9752197265625
2025,383.97314453125,0.3125304579734802,0.7664942741394043,766.861328125
2026,383.8273620605469,0.3612498939037323,0.0,766.9322509765625
2027,384.7547302246094,1.0510470867156982,0.0,767.4073486328125
2028,383.4067077636719,0.5445219278335571,0.0,765.724365234375
2029,383.7235412597656,0.3408665060997009,0.0,766.7653198242188
2030,384.733642578125,1.0856598615646362,0.0,767.2959594726562
2031,383.6123352050781,0.9305049180984497,0.0,765.3636474609375
2032,384.20611572265625,0.7114438414573669,0.7598061561584473,766.533447265625
2033,383.8683776855469,1.1169707775115967,0.0,765.5028076171875
2034,385.4029235839844,0.8352445363998413,3.7548470497131348,766.8824462890625
2035,383.6313781738281,0.9158567786216736,0.0,765.4310302734375
2036,384.3647155761719,0.9846978783607483,0.0,766.760009765625
2037,383.75555419921875,0.7844241857528687,0.0,765.9422607421875
2038,383.8085021972656,0.6982128620147705,0.0,766.2205810546875
2039,383.78253173828125,0.6701716780662537,0.0,766.2247314453125
2040,383.3890380859375,0.5646974444389343,0.0,765.648681640625
2041,385.2301330566406,1.4109655618667603,0.0,767.6383056640625
2042,384.6737060546875,1.1774879693984985,0.0,766.992431640625
2043,383.8592224121094,0.2591177821159363,0.0,767.2001953125
2044,383.2537536621094,0.7417306900024414,0.0,765.0240478515625
2045,384.0477600097656,1.4069427251815796,0.0,765.2816162109375
2046,384.5025329589844,1.3775955438613892,0.0,766.2498779296875
2047,383.910888671875,0.7998002171516418,0.0,766.22216796875
2048,384.0602722167969,1.142458438873291,0.0,765.8356323242188
2049,383.94171142578125,0.48039376735687256,0.0,766.922607421875
2050,384.0578918457031,0.7004593014717102,0.0,766.71484375
2051,383.711181640625,1.0086750984191895,0.0,765.405029296875
2052,383.9395751953125,0.8767164945602417,0.0,766.125732421875
2053,384.0555419921875,0.6134400367736816,0.0,766.8842163085938
2054,383.9253845214844,0.6190681457519531,0.0,766.6126098632812
2055,384.5780334472656,0.9107427597045898,0.6017856597900391,766.9735107421875
2056,384.2005615234375,0.8971661329269409,0.0,766.6068115234375
2057,383.24365234375,0.1473395824432373,0.0,766.192626953125
2058,383.45123291015625,0.2990671992301941,0.0,766.3043212890625
2059,384.3390197753906,1.3677732944488525,0.0,765.9425048828125
2060,383.866943359375,0.9852263331413269,0.0,765.763427734375
2061,384.72515869140625,0.9287228584289551,0.0,767.5928955078125
2062,384.79254150390625,0.9496398568153381,0.0,767.685791015625
2063,384.3916015625,1.054980754852295,0.0,766.6732177734375
2064,384.9355163574219,0.751728892326355,1.3569512367248535,767.5534057617188
2065,383.34552001953125,0.5098670721054077,0.0,765.6713256835938
2066,384.700927734375,0.9819866418838501,0.0,767.4378662109375
2067,384.805908203125,1.2710762023925781,1.3755412101745605,766.2443237304688
2068,384.1750183105469,1.3923513889312744,0.0,765.5653076171875
2069,384.2485046386719,1.0437633991241455,0.0,766.4094848632812
2070,383.9355163574219,0.6534258723258972,0.0,766.564208984375
2071,383.7899169921875,0.7833399772644043,0.0,766.01318359375
2072,383.46661376953125,0.5623277425765991,0.0,765.80859375
2073,383.57794189453125,0.22959962487220764,0.0,766.6966552734375
2074,384.14324951171875,1.3159608840942383,0.0,765.6546020507812
2075,383.9924011230469,0.9920340776443481,0.0,766.000732421875
2076,383.9211730957031,0.9631354808807373,0.0,765.9160766601562
2077,383.9688720703125,0.5871731042861938,0.0,766.763427734375
2078,384.15972900390625,0.7336896061897278,0.0,766.85205078125
2079,383.5531311035156,0.6399916410446167,0.0,765.8262939453125
2080,385.16748046875,0.708462119102478,3.179055690765381,767.0106201171875
2081,384.67718505859375,0.9701465368270874,0.0,767.4140625
2082,383.2720642089844,0.25498270988464355,0.0,766.0341796875
2083,383.6520690917969,0.24543029069900513,0.0,766.8132934570312
2084,383.3573303222656,0.4519628882408142,0.0,765.8107299804688
2085,384.1229553222656,0.4207070767879486,0.0,767.4044799804688
2086,384.17193603515625,1.0388059616088867,0.5474567413330078,765.937744140625
2087,383.81158447265625,0.7351474761962891,0.0,766.1528930664062
2088,384.4140319824219,1.4605393409729004,0.0,765.906982421875
2089,383.9964904785156,0.4639660716056824,0.0,767.0650634765625
2090,384.29290771484375,0.8205243945121765,0.0,766.9447631835938
2091,384.1882019042969,0.773773193359375,0.0,766.828857421875
2092,383.693115234375,0.9169378876686096,0.0,765.5523681640625
2093,383.91583251953125,0.9135751128196716,0.0,766.0045166015625
2094,384.3638610839844,1.2528523206710815,0.0,766.2220458984375
2095,384.0627746582031,0.7327089309692383,0.0,766.66015625
2096,384.8553161621094,1.2483114004135132,1.6888866424560547,766.20068359375
2097,384.40447998046875,0.9307987689971924,0.0,766.9473876953125
2098,383.6451721191406,0.9587624073028564,0.0,765.372802734375
2099,383.8638610839844,0.3908352851867676,1.178943157196045,766.2387084960938
2100,384.25567626953125,1.3765947818756104,0.0,765.7581787109375
2101,383.4441223144531,0.8116976618766785,0.0,765.2648315429688
2102,383.4947509765625,0.49105575680732727,0.0,766.0073852539062
2103,384.5106506347656,0.8344805240631104,1.4160842895507812,766.502685546875
2104,383.66961669921875,0.3065034747123718,0.40801548957824707,766.4813842773438
2105,383.7879943847656,0.8831508159637451,0.0,765.8096923828125
2106,383.7054748535156,0.38335084915161133,0.0,766.6442260742188
2107,384.63299560546875,0.9565443992614746,0.0,767.3529052734375
2108,384.49114990234375,1.293616533279419,0.0,766.3950805664062
2109,385.15826416015625,0.9865714311599731,3.273736000061035,766.379150390625
2110,383.7778625488281,0.9592242240905762,0.0,765.6372680664062
2111,384.31976318359375,1.1402623653411865,0.0,766.3590087890625
2112,384.1719665527344,0.8496893644332886,0.0,766.64453125
2113,384.5339050292969,0.8257238864898682,0.0,767.4163818359375
2114,383.3667297363281,0.6728057265281677,0.0,765.3878784179688
2115,383.8327941894531,0.3717990219593048,0.0,766.9219970703125
2116,384.3053283691406,0.7630853056907654,0.0,767.08447265625
2117,384.722900390625,0.9667013883590698,0.18927955627441406,767.3988037109375
2118,383.8139343261719,0.28851020336151123,0.0,767.0508422851562
2119,384.63800048828125,0.4026283025741577,2.4735922813415527,766.9866333007812
2120,384.1799621582031,0.6749474406242371,0.28824949264526367,766.8370361328125
2121,384.1634521484375,0.963192343711853,0.0,766.4005126953125
2122,384.04315185546875,1.1967089176177979,0.0,765.69287109375
2123,384.1742858886719,0.9655526876449585,0.0,766.41748046875
2124,384.7630920410156,1.3408403396606445,0.0,766.844482421875
2125,383.34820556640625,0.39357030391693115,0.0,765.9092407226562
2126,383.6006164550781,0.6281445622444153,0.0,765.9449462890625
2127,383.2871398925781,0.5655323266983032,0.0,765.4432373046875
2128,384.50018310546875,0.978644073009491,0.0,767.0430908203125
2129,383.51220703125,0.5298442840576172,0.0,765.9647216796875
2130,384.2802734375,0.7754444479942322,0.0,767.0096435546875
2131,383.4656677246094,0.4083470106124878,0.0,766.1146240234375
2132,384.52099609375,1.1588902473449707,0.0,766.7241821289062
2133,383.73870849609375,0.5249183773994446,0.0,766.4275512695312
